ip,count
62.104.190.92,1
84.253.1.144,1
147.131.188.242,1
20.140.122.194,1
215.130.12.182,1
4.57.201.249,1
42.188.149.110,1
91.211.122.30,1
134.252.150.72,1
11.163.130.164,1
215.126.223.113,1
91.26.72.121,1
95.73.114.246,1
91.22.12.138,1
185.123.229.18,1
65.162.133.116,1
139.183.21.119,1
68.222.230.250,1
53.249.142.138,1
199.169.248.76,1
94.123.186.190,1
98.215.100.226,1
36.69.60.143,1
152.40.178.43,1
139.133.51.166,1
2.169.131.197,1
172.197.25.200,1
120.208.205.88,1
18.208.116.165,1
166.75.25.167,1
54.147.85.10,1
119.236.79.194,1
137.43.255.87,1
33.79.38.172,1
185.225.216.215,1
121.234.246.58,1
218.131.37.191,1
131.44.140.253,1
169.52.148.61,1
164.82.90.170,1
40.168.123.45,1
24.193.62.160,1
102.159.41.165,1
41.246.40.249,1
153.21.194.125,1
21.198.198.63,1
186.196.183.222,1
105.149.78.10,1
157.132.47.177,1
114.88.49.25,1
219.187.39.20,1
183.142.168.84,1
53.144.201.248,1
29.0.119.192,1
168.118.223.85,1
77.183.214.126,1
5.181.192.108,1
26.54.159.182,1
223.24.203.13,1
88.41.139.82,1
131.28.60.171,1
60.25.172.90,1
52.42.198.195,1
36.208.130.162,1
91.37.183.3,1
194.255.212.246,1
91.207.126.214,1
78.233.134.191,1
109.5.250.239,1
110.51.143.59,1
86.156.74.221,1
108.148.21.56,1
1.101.236.58,1
202.137.167.122,1
200.7.26.225,1
189.60.135.34,1
80.120.35.138,1
84.160.106.92,1
90.5.208.162,1
12.157.95.32,1
17.72.252.13,1
92.234.217.56,1
126.114.222.127,1
23.120.115.0,1
38.218.207.51,1
172.69.173.62,1
108.111.136.7,1
128.92.95.11,1
60.203.70.52,1
110.82.236.82,1
153.236.74.251,1
182.191.219.129,2
217.119.105.170,1
170.116.144.202,1
56.108.193.193,1
75.37.80.122,1
48.229.241.193,1
204.68.162.236,1
217.227.101.188,1
40.170.238.179,1
173.143.237.66,1
194.158.156.10,1
32.35.91.219,1
39.226.205.111,1
161.147.184.0,1
167.92.213.119,1
128.238.84.3,1
154.97.51.1,1
19.88.25.76,1
95.147.33.167,1
105.89.35.138,1
71.128.241.46,1
51.129.66.158,1
2.79.220.136,1
221.65.27.12,1
73.104.82.122,1
220.212.162.102,1
143.154.151.52,1
56.114.213.208,1
115.158.112.144,1
3.126.176.243,1
148.26.173.79,1
71.180.191.73,1
176.134.212.192,1
55.247.121.86,1
93.235.201.158,1
136.184.38.129,1
113.158.53.163,1
134.234.71.179,1
31.1.6.6,1
56.37.83.210,1
155.121.192.161,1
106.152.87.168,1
3.38.21.115,1
78.9.69.194,1
26.233.53.37,1
67.93.156.162,1
222.116.24.170,1
55.204.180.126,1
123.187.50.214,1
107.150.42.79,1
7.158.20.244,1
174.52.30.125,1
173.59.95.224,1
99.227.18.47,1
129.112.242.67,1
131.126.25.124,1
74.141.127.104,1
43.135.178.113,1
154.88.164.130,1
185.160.202.104,1
197.4.82.75,1
39.47.6.68,1
162.53.56.158,1
149.200.253.226,1
53.22.205.243,1
209.169.121.39,1
42.128.37.51,1
126.67.75.39,1
108.107.186.213,1
123.157.103.188,1
6.72.162.134,1
53.246.245.207,1
206.63.58.189,1
58.218.94.155,1
121.136.68.164,1
129.219.143.223,1
222.71.87.199,1
189.182.131.1,1
157.205.25.131,1
144.41.103.65,1
179.148.55.234,1
191.171.22.71,1
205.242.126.220,1
150.30.135.202,1
212.135.46.107,1
52.18.108.16,1
134.202.175.109,1
109.166.230.192,1
62.243.26.173,1
27.165.77.156,1
215.84.29.207,1
183.145.73.0,1
39.151.103.95,1
210.73.195.107,1
65.152.250.166,1
197.208.132.79,1
51.24.76.123,1
8.142.126.241,1
57.186.35.222,1
111.105.21.179,1
191.124.154.156,1
93.132.173.131,1
33.10.159.101,1
46.223.195.14,1
75.78.43.94,1
8.20.114.87,1
179.56.217.224,1
129.32.166.210,1
1.254.243.44,1
141.253.237.91,1
215.102.177.127,1
139.175.22.88,1
74.250.62.196,1
34.173.173.253,1
202.172.71.64,1
72.42.168.110,1
110.120.109.148,1
150.217.13.120,1
223.213.102.146,1
148.73.168.115,1
143.119.35.182,1
140.24.50.125,1
206.62.88.34,1
38.145.254.94,1
208.64.240.242,1
206.96.101.47,1
164.209.57.64,1
145.99.201.123,1
210.63.72.210,1
176.220.180.126,1
13.180.72.69,1
210.99.189.224,1
221.30.4.187,1
8.56.170.69,1
17.176.25.47,1
222.100.201.253,1
56.201.94.209,1
20.184.194.193,1
48.221.95.36,1
89.43.78.151,1
162.188.148.188,1
141.11.219.60,1
109.142.94.165,1
44.19.34.88,1
70.36.26.58,1
40.17.9.22,1
51.15.247.213,1
30.174.181.118,1
169.85.163.39,1
222.55.224.141,1
81.199.159.58,1
154.30.69.96,1
114.15.243.188,1
75.34.112.195,1
110.102.73.158,1
92.34.21.45,1
110.210.48.88,1
173.55.7.183,1
168.155.175.63,1
118.111.40.114,1
43.216.82.163,1
104.22.182.250,1
171.195.219.213,1
87.200.236.55,1
212.96.114.208,1
139.15.9.19,1
162.41.132.87,1
216.224.181.146,1
144.44.177.23,1
17.207.15.57,1
76.87.195.85,1
109.49.254.112,1
83.66.204.33,1
9.139.4.128,1
130.167.230.133,1
52.154.202.67,1
68.196.82.70,1
79.111.100.249,1
128.255.175.140,1
164.88.16.17,1
126.133.189.60,1
134.211.62.77,1
214.188.237.173,1
152.92.29.67,1
199.176.142.49,1
204.187.71.216,1
185.244.141.113,1
123.102.0.169,1
176.39.48.154,1
107.156.48.32,1
13.124.111.36,1
136.73.91.128,1
79.122.166.202,1
121.48.220.26,1
82.117.92.255,1
140.116.122.129,1
57.250.50.115,1
217.236.177.226,1
17.190.99.99,1
150.95.37.194,1
183.9.139.250,1
130.56.46.172,1
208.254.179.184,1
59.43.7.187,1
204.188.166.235,1
159.7.104.232,1
170.39.203.11,1
152.166.134.64,1
31.231.193.177,1
184.182.238.109,1
10.94.243.193,1
148.102.210.1,1
30.41.223.169,1
195.38.172.150,1
7.213.218.118,1
172.36.2.95,1
28.56.130.234,1
215.164.118.209,1
223.176.188.41,1
206.124.243.201,1
143.192.138.23,1
108.217.98.108,1
8.129.170.51,1
67.7.199.18,1
221.208.61.243,1
62.19.252.145,1
140.200.10.173,1
178.225.143.65,1
155.243.250.234,1
199.209.72.35,1
173.101.76.118,1
178.239.39.208,1
67.200.227.230,1
62.85.123.78,1
116.70.92.82,1
215.219.135.236,1
39.79.222.15,1
109.54.114.114,1
120.163.205.134,1
33.233.233.70,1
36.254.202.161,1
186.163.133.216,1
19.222.162.57,1
134.231.167.223,1
8.155.20.120,1
78.165.60.72,1
125.96.81.112,1
67.247.210.243,1
48.234.39.178,1
53.170.8.2,1
67.255.239.43,1
61.96.12.160,1
135.166.156.78,1
214.3.141.183,1
131.238.153.120,1
113.79.140.117,1
192.59.1.55,1
61.68.83.48,1
55.44.2.151,1
98.50.125.175,1
61.144.233.41,1
99.167.51.246,1
119.138.192.189,1
181.124.168.225,1
62.176.200.73,1
168.4.139.118,1
128.128.254.231,1
71.143.85.208,1
88.250.158.171,1
88.208.199.82,1
102.183.204.164,1
161.251.2.119,1
177.245.80.226,1
110.26.164.95,1
92.137.213.178,1
98.168.86.177,1
26.38.221.114,1
204.179.137.145,1
188.182.43.30,1
199.86.227.56,1
78.129.219.214,1
71.164.184.136,1
92.64.185.52,1
157.85.32.60,1
172.87.208.11,1
59.162.2.20,1
4.64.95.236,1
89.160.147.104,1
188.90.45.150,1
147.128.28.210,1
193.2.120.72,1
10.99.7.227,1
27.68.100.66,1
35.40.25.72,1
138.226.49.203,1
16.209.86.216,1
102.127.129.200,1
176.101.227.117,1
65.203.161.115,1
217.238.173.224,1
132.17.108.28,1
75.183.50.191,1
50.231.199.212,1
4.249.36.119,1
131.232.67.239,1
124.16.61.117,1
86.215.29.102,1
160.21.67.192,1
93.178.149.217,1
167.35.95.145,1
107.241.172.219,1
193.209.82.71,1
21.77.4.16,1
87.255.164.239,1
155.85.123.32,1
49.207.25.141,1
187.110.60.88,1
212.247.11.21,1
200.147.49.232,1
196.158.5.161,1
72.184.22.19,1
109.156.177.22,1
84.58.155.113,1
211.89.112.223,1
106.194.9.86,1
120.189.56.91,1
87.192.104.16,1
133.233.163.105,1
196.110.207.92,1
70.35.15.75,1
82.35.150.7,1
34.249.78.39,1
198.81.20.124,1
88.94.2.79,1
87.255.215.35,1
133.81.84.123,1
110.63.106.31,1
10.14.47.241,1
25.64.160.61,1
141.133.234.70,1
155.14.152.170,1
156.46.28.168,1
168.57.92.117,1
31.201.21.178,1
168.182.229.19,1
133.251.211.233,1
9.50.19.232,1
187.94.107.153,1
11.197.2.90,1
29.231.69.136,1
115.113.5.206,1
128.18.54.250,1
88.85.171.46,1
214.174.183.212,1
130.36.111.154,1
48.146.127.127,1
62.111.175.91,1
45.216.130.35,1
78.31.9.120,1
1.184.197.139,1
146.247.95.74,1
56.36.176.158,1
167.195.28.113,1
159.232.150.159,1
164.250.144.138,1
49.93.22.165,1
166.19.166.44,1
11.79.249.69,1
131.79.141.29,1
41.230.70.100,1
23.129.77.77,1
59.230.112.172,1
80.135.107.183,1
73.121.134.252,1
2.213.134.166,1
13.219.239.0,1
73.241.205.46,1
22.218.179.88,1
148.138.204.97,1
23.232.100.250,1
20.185.180.222,1
197.87.249.139,1
135.0.18.186,1
210.234.118.90,1
137.202.211.117,1
47.44.96.119,1
11.20.159.251,1
31.48.159.220,1
200.223.122.163,1
168.54.108.40,1
161.237.172.198,1
145.72.253.215,1
12.214.2.12,1
25.212.225.173,1
220.254.182.73,1
191.25.125.197,1
203.144.46.149,1
97.187.36.83,1
30.52.102.84,1
192.123.127.245,1
9.69.176.42,1
149.138.70.176,1
74.159.142.196,1
39.140.170.221,1
201.205.44.187,1
124.44.166.167,1
63.43.112.218,1
62.28.99.201,1
35.95.56.169,1
216.118.36.112,1
65.30.39.126,1
7.154.149.165,1
49.200.42.61,1
29.67.227.161,1
121.108.109.174,1
203.157.175.254,1
92.107.200.22,1
145.247.42.165,1
6.74.114.74,1
213.203.237.228,1
191.102.110.82,1
58.21.236.62,1
209.152.227.190,1
71.36.179.184,1
211.86.77.35,1
89.125.174.107,1
92.5.28.103,1
195.121.181.150,1
204.149.195.136,1
183.185.56.191,1
43.215.219.12,1
144.73.208.49,1
174.183.87.143,1
90.71.118.179,1
155.22.220.143,1
35.90.241.24,1
49.48.87.37,1
103.131.180.229,1
77.203.80.174,1
104.31.207.107,1
68.229.77.6,1
68.209.236.17,1
222.20.117.117,1
5.18.54.93,1
111.36.151.188,1
200.205.56.120,1
108.79.48.97,1
75.104.208.24,1
207.26.154.161,1
55.255.196.43,1
168.104.224.201,1
119.76.169.58,1
21.58.189.124,1
34.50.102.75,1
207.96.228.215,1
188.148.207.138,1
159.193.217.71,1
118.241.152.240,1
154.49.188.25,1
24.196.184.53,1
57.204.240.102,1
201.174.193.66,1
111.64.215.66,1
63.237.62.230,1
28.6.55.157,1
120.181.19.238,1
77.95.253.39,1
210.75.64.84,1
80.48.137.207,1
172.36.161.177,1
160.57.24.89,1
106.201.40.174,1
62.154.63.104,1
55.41.148.242,1
145.234.165.233,1
108.32.79.200,1
66.207.73.227,1
167.61.66.114,1
81.175.132.149,1
197.47.153.127,1
7.197.243.83,1
41.177.80.201,1
90.59.155.124,1
38.9.87.196,1
104.92.114.99,1
108.52.194.115,1
61.140.110.145,1
25.245.128.171,1
223.255.189.52,1
208.28.49.138,1
92.76.121.53,1
54.61.10.231,1
19.57.114.121,1
47.228.206.217,1
157.60.165.39,1
119.173.204.23,1
65.124.57.152,1
74.163.56.134,1
216.7.213.232,1
217.156.143.190,1
52.56.96.121,1
191.63.39.206,1
65.0.188.43,1
201.216.180.224,1
123.146.167.147,1
8.181.125.2,1
163.244.48.43,1
136.186.243.198,1
216.176.222.229,1
77.115.179.200,1
131.171.243.48,1
137.15.90.33,1
38.149.24.174,1
211.103.53.67,1
49.124.165.97,1
33.103.190.170,1
91.32.181.59,1
190.64.218.243,1
202.242.7.16,1
15.155.33.239,1
153.130.173.61,1
119.156.209.0,1
156.227.227.143,1
141.225.243.221,1
203.104.52.171,1
99.237.157.72,1
119.96.202.98,1
156.157.220.200,1
205.165.70.204,1
11.29.233.82,1
214.188.238.248,1
193.99.181.107,1
56.190.210.75,1
98.220.172.53,1
153.171.166.184,1
188.200.66.160,1
96.100.183.181,1
35.189.188.252,1
83.22.249.100,1
178.174.79.245,1
184.69.248.208,1
84.196.160.236,1
114.6.128.220,1
177.245.236.94,1
42.98.98.65,1
24.119.21.13,1
111.83.70.96,1
165.189.165.211,1
98.125.87.224,1
32.149.230.27,1
184.233.85.217,1
119.22.7.252,1
40.155.98.178,1
125.176.118.219,1
30.18.174.253,1
195.192.157.70,1
15.99.175.117,1
91.91.34.212,1
41.102.212.235,1
190.190.192.132,1
148.246.163.113,1
173.137.69.162,1
155.138.78.125,1
26.242.87.59,1
158.118.82.78,1
50.237.77.27,1
21.204.65.43,1
153.36.238.238,1
169.90.100.89,1
182.21.252.99,1
199.68.93.123,1
64.68.132.110,1
136.39.255.134,1
216.184.199.30,1
38.171.79.156,1
25.71.14.142,1
65.126.219.130,1
220.165.219.22,1
184.60.142.123,1
186.51.15.200,1
128.0.217.108,1
168.150.4.162,1
54.238.250.73,1
25.56.237.43,1
197.160.171.26,1
173.237.250.54,1
43.155.186.62,1
9.56.47.96,1
101.147.25.79,1
74.92.170.144,1
215.50.48.145,1
75.71.67.175,1
6.153.17.98,1
210.108.17.168,1
143.137.9.228,1
176.35.16.73,1
21.218.29.237,1
141.30.175.101,1
24.247.251.69,1
24.59.144.236,1
193.203.80.238,1
91.130.2.99,1
123.108.152.114,1
181.237.188.178,1
54.57.66.8,1
9.108.38.209,1
172.11.37.170,1
111.180.216.237,1
195.10.98.117,1
19.48.103.66,1
217.185.134.224,1
110.119.234.69,1
117.240.185.161,1
19.183.23.204,1
86.199.53.70,1
195.23.180.230,1
26.242.240.39,1
96.128.54.108,1
141.248.210.103,1
77.172.103.54,1
219.167.209.26,1
108.195.50.134,1
90.7.242.163,1
155.250.42.85,1
84.128.42.169,1
137.76.136.169,1
87.231.226.0,1
64.197.7.237,1
185.177.2.207,1
189.93.43.9,1
137.173.6.170,1
219.157.34.191,1
21.162.251.28,1
130.75.123.250,1
9.2.201.111,1
21.159.215.27,1
78.69.88.171,1
179.163.47.201,1
52.229.157.244,1
55.221.231.170,1
28.65.63.11,1
64.20.131.54,1
137.247.198.14,1
145.183.19.92,1
9.216.123.47,1
103.211.114.47,1
147.146.178.220,1
208.254.1.162,1
113.104.135.180,1
33.188.102.56,1
142.101.165.139,1
196.67.191.139,1
6.125.223.7,1
27.65.150.8,1
133.195.169.155,1
186.37.116.248,1
197.52.86.214,1
60.208.171.136,1
109.180.138.161,1
147.84.148.151,1
138.207.173.155,1
216.28.199.254,1
158.242.234.15,1
90.163.55.126,1
107.170.206.142,1
177.5.158.185,1
83.232.154.52,1
212.203.63.88,1
77.186.69.58,1
172.187.240.162,1
165.190.22.48,1
88.171.253.91,1
60.112.139.107,1
131.3.204.106,1
96.12.65.158,1
95.2.6.110,1
220.58.203.188,1
209.254.58.202,1
43.165.216.172,1
80.179.45.143,1
166.170.0.231,1
180.90.2.104,1
201.127.32.0,1
125.32.59.104,1
7.38.27.58,1
112.104.187.191,1
202.46.170.29,1
70.101.194.92,1
163.5.48.240,1
104.11.111.103,1
182.221.185.63,1
188.181.22.80,1
126.188.67.34,1
164.237.9.213,1
217.73.84.118,1
200.25.200.206,1
40.7.173.196,1
84.14.104.127,1
55.37.246.88,1
16.201.255.117,1
151.147.13.9,1
74.64.142.118,1
137.1.195.80,1
93.42.190.123,1
170.57.141.166,1
5.170.133.225,1
62.56.7.71,1
54.218.34.206,1
187.204.51.201,1
30.249.53.180,1
48.226.158.198,1
117.194.234.69,1
137.90.24.120,1
212.170.243.111,1
146.252.183.191,1
122.173.93.50,1
214.79.232.138,1
34.16.186.58,1
8.238.186.208,1
4.195.120.163,1
25.55.132.11,1
213.179.238.56,1
149.219.133.243,1
103.154.38.176,1
83.79.74.171,1
1.84.202.63,1
43.118.89.45,1
213.82.9.105,1
100.249.48.193,1
192.27.140.248,1
117.203.206.63,1
186.77.161.251,1
51.52.12.39,1
65.167.227.119,1
177.190.57.222,1
174.158.163.127,1
223.82.237.149,1
108.119.115.10,1
79.198.206.95,1
200.252.158.181,1
177.214.11.176,1
144.240.139.43,1
173.113.141.200,1
196.65.138.79,1
191.118.120.208,1
43.147.206.87,1
80.215.242.142,1
64.71.226.122,1
158.111.14.23,1
72.107.205.241,1
74.25.112.4,1
213.225.53.2,1
105.78.53.52,1
215.31.80.4,1
208.204.198.249,1
19.146.29.158,1
48.186.87.202,1
219.105.254.127,1
132.120.83.248,1
115.235.121.80,1
72.69.142.208,1
133.108.26.211,1
118.5.33.171,1
35.74.255.131,1
171.77.141.162,1
36.86.218.204,1
22.75.241.221,1
6.131.166.192,1
136.19.214.121,1
158.110.136.133,1
202.41.57.139,1
72.55.141.238,1
177.58.253.52,1
206.75.172.126,1
13.54.33.101,1
166.63.33.106,1
81.7.24.170,1
215.237.54.150,1
115.30.222.176,1
77.16.164.108,1
11.76.41.240,1
222.218.49.25,1
42.83.179.38,1
202.197.226.117,1
121.156.182.19,1
71.95.78.191,1
174.170.175.121,1
115.200.64.99,1
218.181.29.8,1
61.6.92.11,1
223.220.137.181,1
77.106.144.41,1
218.226.29.129,1
3.61.125.27,1
136.102.212.138,1
38.140.134.184,1
221.41.229.103,1
72.207.142.82,1
169.83.76.161,1
168.233.226.157,1
51.16.236.41,1
84.155.220.8,1
186.176.198.129,1
201.28.31.232,1
126.68.142.168,1
217.190.160.190,1
182.242.41.70,1
181.154.83.34,1
99.216.73.101,1
91.199.236.143,1
76.209.182.81,1
188.124.23.17,1
72.188.172.199,1
202.195.94.104,1
72.162.112.163,1
221.134.109.242,1
27.99.9.93,1
137.15.4.203,1
182.180.245.225,1
101.233.117.240,1
198.90.124.158,1
164.99.66.106,1
73.161.250.224,1
8.155.10.241,1
79.105.215.108,1
11.104.139.97,1
64.181.71.245,1
68.137.5.115,1
211.43.242.141,1
115.74.44.51,1
130.189.150.2,1
111.159.94.5,1
90.1.12.69,1
6.43.88.225,1
56.167.73.212,1
205.143.205.160,1
165.0.105.19,1
26.246.152.232,1
48.76.112.146,1
14.115.203.202,1
131.248.251.7,1
41.28.92.173,1
44.226.236.110,1
32.103.105.96,1
23.195.73.187,1
159.198.207.171,1
51.35.138.16,1
173.63.9.123,1
24.197.226.173,1
130.133.77.101,1
201.60.193.35,1
208.169.161.24,1
185.144.93.189,1
169.154.93.141,1
183.207.49.136,1
129.138.4.80,1
208.18.5.147,1
139.206.129.201,1
216.11.65.244,1
39.15.169.223,1
146.122.111.74,1
74.237.121.195,1
84.68.236.209,1
90.21.194.145,1
203.129.149.28,1
205.193.136.78,1
106.54.96.98,1
97.226.128.72,1
89.131.161.102,1
167.224.125.159,1
84.39.248.104,1
203.70.143.69,1
200.251.123.94,1
121.64.41.74,1
142.172.143.182,1
168.31.152.215,1
124.40.58.223,1
31.116.9.112,1
43.70.184.109,1
98.17.184.210,1
194.79.7.128,1
25.110.171.222,1
70.132.74.21,1
30.193.214.205,1
115.83.122.69,1
29.59.172.61,1
77.105.144.193,1
178.143.166.115,1
8.147.142.88,1
100.255.201.153,1
95.57.139.7,1
202.209.153.104,1
152.210.215.242,1
78.198.203.160,1
155.193.115.118,1
173.86.42.176,1
2.155.82.11,1
92.186.108.250,1
5.33.119.119,1
212.64.185.42,1
54.20.185.86,1
97.136.253.126,1
63.65.205.232,1
73.53.31.98,1
66.154.128.27,1
67.59.215.99,1
217.145.64.5,1
109.219.203.101,1
145.149.138.141,1
54.182.34.77,1
45.125.185.100,1
26.233.214.231,1
55.45.80.30,1
155.140.70.155,1
25.92.122.195,1
2.182.228.119,1
207.189.24.31,1
109.252.77.251,1
114.200.69.93,1
60.27.61.5,1
26.160.244.5,1
176.107.183.102,1
117.1.195.45,1
96.194.217.49,1
82.156.113.237,1
89.131.102.37,1
211.248.255.194,1
149.90.37.30,1
69.129.254.21,1
162.36.97.213,1
134.50.203.124,1
76.57.219.64,1
16.84.136.6,1
68.174.130.72,1
123.90.43.101,1
153.121.3.126,1
23.171.165.18,1
137.20.66.241,1
138.105.220.252,1
146.156.171.59,1
153.89.120.96,1
101.175.18.80,1
95.37.9.38,1
103.179.227.92,1
64.25.113.127,1
36.102.18.102,1
171.160.253.122,1
197.155.189.209,1
167.49.225.12,1
46.24.208.73,1
192.161.94.10,1
201.145.146.49,1
93.177.5.144,1
216.233.65.101,1
170.87.234.225,1
159.70.71.77,1
50.114.182.67,1
144.207.180.117,1
201.7.108.216,1
141.230.232.141,1
114.165.220.90,1
183.91.0.251,1
216.50.224.89,1
40.146.203.94,1
69.33.223.19,1
131.225.197.15,1
99.187.240.64,1
1.242.134.163,1
84.72.176.64,1
42.213.107.83,1
44.185.155.241,1
91.95.79.201,1
174.35.222.222,1
17.110.143.199,1
84.14.233.91,1
121.232.64.86,1
73.76.38.153,1
197.93.225.22,1
24.190.18.53,1
80.249.107.18,1
51.104.198.209,1
45.199.250.91,1
23.72.230.208,1
100.141.234.228,1
202.18.209.152,1
51.102.240.137,1
30.173.45.105,1
137.11.18.248,1
2.73.240.14,1
149.177.13.7,1
51.162.136.242,1
144.108.192.191,1
207.67.165.132,1
24.184.7.212,1
174.240.98.136,1
197.17.70.144,1
46.176.90.87,1
110.55.96.60,1
15.233.113.236,1
158.247.101.20,1
180.219.184.52,1
83.86.211.39,1
132.0.118.15,1
75.235.60.158,1
99.88.255.19,1
90.214.119.126,1
53.189.15.178,1
25.169.18.25,1
167.66.244.103,1
8.35.60.31,1
112.181.77.122,1
85.139.180.56,1
42.219.137.114,1
9.168.25.74,1
179.100.50.5,1
156.113.73.220,1
4.21.132.247,1
13.156.233.241,1
63.119.36.47,1
163.135.192.141,1
133.4.199.47,1
208.61.167.42,1
27.78.35.15,1
105.56.61.93,1
122.156.54.165,1
20.190.199.138,1
4.43.234.46,1
33.41.140.93,1
9.44.77.82,1
205.216.45.106,1
19.27.221.65,1
8.80.134.4,1
220.244.150.85,1
8.201.182.143,1
202.97.201.185,1
54.129.73.87,1
75.253.4.181,1
212.245.201.165,1
87.84.236.57,1
163.195.179.176,1
161.217.176.139,1
37.153.95.244,1
68.96.228.41,1
121.77.222.212,1
22.81.11.236,1
177.113.172.53,1
7.111.161.210,1
23.140.45.94,1
131.242.250.186,1
29.172.181.3,1
120.178.223.162,1
108.135.125.76,1
96.186.179.222,1
63.247.0.5,1
193.109.49.151,1
38.209.72.117,1
71.233.87.67,1
26.233.118.123,1
47.244.210.116,1
163.172.36.19,1
95.14.251.104,1
184.25.56.71,1
196.132.170.234,1
36.8.115.250,1
10.252.144.27,1
65.239.10.44,1
190.254.175.56,1
134.30.89.3,1
79.236.254.75,1
55.26.121.13,1
47.155.202.111,1
20.125.18.130,1
175.172.149.13,1
137.109.41.217,1
100.170.180.11,1
174.241.161.237,1
57.74.133.178,1
1.73.114.31,1
42.82.191.235,1
5.55.253.94,1
191.220.249.11,1
175.13.235.85,1
114.75.177.38,1
159.175.215.119,1
212.114.239.115,1
200.240.155.162,1
181.178.51.228,1
53.2.213.209,1
58.237.225.134,1
55.133.61.23,1
70.198.145.74,1
9.84.111.207,1
19.77.194.250,1
72.194.23.191,1
55.169.161.141,1
210.124.83.81,1
155.169.158.159,1
179.241.242.5,1
205.71.22.123,1
63.198.97.157,1
8.158.181.225,1
97.182.190.255,1
168.43.124.13,1
15.29.177.83,1
181.79.148.13,1
161.186.224.109,1
48.214.124.44,1
52.58.93.77,1
31.180.55.225,1
115.185.224.55,1
27.200.170.209,1
140.220.65.9,1
185.139.154.4,1
184.71.106.86,1
13.183.199.81,1
4.144.163.175,1
147.2.167.234,1
172.143.81.93,1
216.107.78.229,1
152.14.166.157,1
187.223.1.190,1
183.31.227.19,1
19.149.53.221,1
206.169.213.190,1
123.45.246.173,1
133.170.141.146,1
124.64.91.67,1
79.85.20.144,1
184.58.72.192,1
66.195.134.213,1
106.15.76.80,1
52.155.68.179,1
137.71.241.2,1
4.253.241.10,1
89.49.160.130,1
25.43.199.110,1
56.228.86.241,1
91.122.215.252,1
102.207.172.18,1
65.211.143.210,1
71.214.61.142,1
197.78.163.109,1
140.127.123.126,1
205.67.246.202,1
34.251.174.102,1
205.240.109.157,1
89.130.161.183,1
155.188.130.77,1
163.219.250.111,1
202.210.77.151,1
213.131.136.198,1
54.38.148.13,1
213.160.77.187,1
118.203.138.76,1
191.132.203.228,1
160.133.41.209,1
34.88.175.185,1
162.162.119.14,1
159.56.157.72,1
139.216.106.145,1
136.136.131.13,1
32.52.99.81,1
17.56.10.174,1
81.22.171.217,1
17.200.224.128,1
42.162.166.47,1
164.218.81.178,1
222.223.1.184,1
161.231.1.143,1
57.63.16.63,1
212.136.89.27,1
157.248.242.181,1
58.118.196.111,1
153.38.96.39,1
180.181.57.158,1
120.141.184.50,1
91.127.182.146,1
31.81.152.208,1
209.93.182.47,1
105.186.230.21,1
27.124.0.156,1
162.134.176.192,1
104.117.222.69,1
137.92.196.253,1
185.166.191.19,1
115.66.150.3,1
11.53.98.136,1
44.88.237.176,1
154.53.1.154,1
101.51.113.123,1
33.221.130.74,1
120.121.227.160,1
223.41.180.209,1
130.90.209.210,1
73.40.204.106,1
70.36.230.49,1
143.26.238.68,1
216.193.39.211,1
3.213.105.142,1
21.211.163.27,1
143.150.80.34,1
187.129.5.110,1
149.122.232.236,1
10.234.58.5,1
172.194.41.22,1
140.161.69.59,1
30.195.72.130,1
173.159.123.100,1
71.107.227.113,1
8.20.74.18,1
146.11.90.136,1
190.154.212.177,1
157.225.34.173,1
171.20.210.163,1
130.122.230.37,1
96.238.10.35,1
45.71.39.112,1
88.123.162.207,1
42.139.77.184,1
136.158.188.157,1
78.244.68.37,1
164.51.61.140,1
203.180.7.130,1
213.25.204.239,1
110.139.208.222,1
72.52.52.182,1
83.244.205.206,1
207.132.251.118,1
200.9.119.15,1
164.105.18.185,1
193.108.76.163,1
120.5.48.10,1
92.41.234.29,1
218.211.41.61,1
86.201.115.140,1
215.20.24.145,1
130.120.49.212,1
78.224.103.84,1
203.135.44.130,1
153.92.81.27,1
45.124.179.238,1
25.132.38.138,1
22.179.32.248,1
123.101.106.60,1
211.45.18.119,1
194.156.183.17,1
16.37.9.3,1
22.127.225.247,1
172.228.16.33,1
219.134.190.163,1
46.25.68.191,1
32.75.92.0,1
7.43.232.128,1
121.207.119.187,1
58.98.44.5,1
147.59.52.1,1
92.162.34.174,1
204.0.82.105,1
73.216.75.228,1
63.57.164.108,1
76.76.219.215,1
60.254.195.31,1
135.55.135.67,1
198.35.38.126,1
26.201.144.81,1
182.46.41.158,1
145.214.25.238,1
71.73.244.204,1
198.34.134.91,1
73.166.140.89,1
195.67.151.218,1
73.51.66.199,1
195.76.79.155,1
217.141.209.88,1
215.65.158.40,1
223.61.79.150,1
72.92.99.239,1
90.168.233.212,1
80.71.177.171,1
175.26.227.249,1
160.118.168.47,1
36.70.186.247,1
218.150.218.134,1
43.235.122.162,1
104.124.253.128,1
89.71.26.75,1
50.132.76.144,1
190.248.216.183,1
58.161.29.58,1
133.100.36.113,1
40.197.25.123,1
113.105.211.148,1
140.181.218.24,1
154.74.43.215,1
178.58.92.189,1
160.75.34.211,1
82.238.140.225,1
109.93.64.0,1
5.55.250.110,1
144.12.217.70,1
80.55.249.213,1
54.153.38.14,1
7.106.173.126,1
83.13.138.238,1
124.135.176.148,1
219.240.45.134,1
161.61.4.110,1
119.223.98.134,1
