ip,count
58.144.253.216,1
117.84.152.62,1
77.17.213.213,1
192.0.76.164,1
220.13.92.254,1
86.151.22.242,1
185.11.47.161,1
150.26.89.169,1
21.142.200.196,1
173.113.165.229,1
30.119.220.43,1
45.252.79.137,1
19.184.69.7,1
185.46.188.198,1
137.170.122.37,1
122.180.72.83,1
32.74.244.254,1
7.82.113.56,1
75.244.6.31,1
189.221.198.155,1
136.226.219.38,1
184.253.81.78,1
56.250.189.140,1
103.173.33.8,1
53.183.128.230,1
141.218.103.96,1
32.232.175.175,1
153.87.226.3,1
37.153.163.104,1
154.176.15.188,1
132.152.192.41,1
159.207.69.105,1
47.6.165.30,1
153.61.243.62,1
147.195.255.210,1
104.194.109.159,1
116.234.105.190,1
118.144.87.166,1
217.84.139.238,1
170.209.252.147,1
99.212.252.118,1
39.159.220.32,1
133.243.15.137,1
178.51.229.137,1
193.173.141.153,1
103.194.2.113,1
108.200.86.37,1
138.184.10.8,1
207.220.245.188,1
174.177.109.218,1
3.117.127.180,1
200.228.38.128,1
81.33.132.157,1
173.154.128.46,1
192.232.184.98,1
206.68.72.226,1
69.43.43.27,1
31.71.5.172,1
172.187.103.68,1
103.128.113.249,1
53.149.208.19,1
59.32.19.172,1
98.228.205.251,1
105.217.125.132,1
91.6.128.201,1
29.49.161.2,1
187.196.156.113,1
194.157.68.90,1
159.125.31.48,1
194.148.205.246,1
184.33.3.107,1
136.183.252.24,1
168.166.224.244,1
89.78.172.91,1
94.70.144.163,1
68.187.34.214,1
180.226.152.49,1
179.86.125.2,1
161.220.8.135,1
93.13.213.64,1
60.167.136.150,1
178.173.211.4,1
87.158.41.227,1
217.199.208.81,1
3.29.187.238,1
89.135.154.90,1
165.131.86.0,1
66.49.137.85,1
161.205.141.247,1
172.120.89.143,1
24.42.49.190,1
212.198.66.9,1
21.2.151.66,1
73.60.229.249,1
138.212.244.102,1
115.134.101.11,1
198.50.195.98,1
134.248.174.33,1
82.102.63.83,1
10.21.124.230,1
73.9.7.221,1
187.140.47.147,1
17.81.114.240,1
176.201.38.78,1
47.158.207.124,1
189.155.50.137,1
21.92.134.147,1
108.238.63.106,1
7.151.236.29,1
41.7.87.80,1
79.217.200.190,1
26.74.101.115,1
26.167.5.115,1
215.121.9.51,1
181.97.185.152,1
157.50.177.216,1
214.199.98.39,1
140.194.166.148,1
148.11.16.142,1
51.231.207.217,1
150.85.4.4,1
208.90.114.151,1
112.249.76.62,1
216.25.240.154,1
97.241.236.141,1
198.108.251.203,1
1.147.182.168,1
26.134.238.87,1
113.57.195.160,1
8.163.59.166,1
110.35.61.229,1
144.109.205.40,1
194.111.84.173,1
58.225.105.154,1
13.29.180.44,1
50.150.167.175,1
160.129.197.135,1
57.73.33.77,1
67.150.244.194,1
141.44.82.64,1
136.178.183.35,1
105.98.208.60,1
130.248.186.239,1
125.211.31.11,1
192.25.205.6,1
96.183.114.190,1
144.185.216.13,1
122.93.234.133,1
59.76.178.47,1
185.185.108.26,1
105.200.165.199,1
38.110.235.242,1
134.180.155.187,1
32.173.249.238,1
218.255.214.64,1
208.114.68.190,1
126.12.50.119,1
197.146.144.95,1
85.209.128.241,1
44.56.43.7,1
27.160.154.118,1
171.250.134.140,1
162.125.235.247,1
106.63.233.177,1
85.27.63.148,1
38.163.43.169,1
117.93.75.78,1
130.111.249.221,1
65.200.23.183,1
149.174.236.5,1
87.83.181.197,1
174.43.220.120,1
50.57.97.255,1
11.142.131.53,1
167.149.156.15,1
36.194.23.79,1
210.16.54.62,1
179.174.17.66,1
70.85.219.52,1
4.141.186.190,1
58.155.224.185,1
143.225.189.206,1
106.81.83.225,1
77.44.231.4,1
14.88.146.255,1
158.88.238.136,1
21.236.249.26,1
24.242.152.57,1
133.172.49.59,1
131.137.37.24,1
66.32.235.90,1
140.13.211.123,1
59.109.240.160,1
190.9.83.197,1
92.241.213.254,1
117.83.6.246,1
7.20.253.199,1
89.175.97.137,1
219.164.229.186,1
194.157.62.204,1
83.220.138.177,1
159.52.167.31,1
185.203.229.56,1
31.141.230.147,1
167.138.173.240,1
154.77.255.67,1
65.62.121.101,1
36.196.16.154,1
111.210.81.233,1
142.127.188.60,1
118.65.214.174,1
72.46.240.39,1
5.174.229.197,1
39.143.65.176,1
177.10.250.184,1
170.55.178.242,1
21.91.184.238,1
197.61.239.26,1
51.219.232.126,1
81.153.41.29,1
24.138.136.56,1
35.132.182.153,1
213.223.191.116,1
24.55.200.116,1
199.66.77.250,1
38.30.63.18,1
24.203.236.244,1
176.230.26.45,1
191.22.65.163,1
20.177.111.93,1
132.217.240.164,1
79.242.239.53,1
7.185.207.219,1
8.253.50.168,1
36.201.237.40,1
131.208.183.112,1
154.172.26.216,1
133.128.191.124,1
23.2.177.15,1
110.25.62.104,1
147.7.129.201,1
124.193.152.195,1
177.133.61.84,1
118.87.218.95,1
167.179.167.250,1
68.106.154.103,1
21.214.228.210,1
180.126.204.221,1
16.14.55.97,1
181.141.173.28,1
137.161.68.249,1
56.54.78.59,1
192.81.180.3,1
56.246.46.67,1
87.8.154.199,1
74.210.221.255,1
221.124.152.38,1
175.245.209.185,1
164.23.24.206,1
109.119.0.9,1
217.221.56.248,1
86.38.124.127,1
42.190.229.94,1
34.211.157.180,1
184.28.187.112,1
3.4.24.83,1
76.43.117.240,1
130.159.205.2,1
193.45.108.140,1
32.53.120.48,1
195.19.121.133,1
15.167.52.63,1
150.203.56.95,1
169.76.65.219,1
108.5.156.127,1
46.156.136.114,1
179.158.254.71,1
3.158.10.153,1
14.82.85.187,1
11.255.136.239,1
66.204.255.27,1
105.203.42.1,1
7.92.87.75,1
169.214.228.226,1
67.33.228.250,1
198.117.104.185,1
58.177.250.31,1
4.188.17.60,1
13.245.34.22,1
11.229.239.90,1
65.231.185.118,1
222.111.91.45,1
163.105.247.191,1
166.40.250.96,1
64.122.112.174,1
46.121.75.28,1
14.105.207.130,1
222.213.12.226,1
194.63.33.182,1
111.205.208.198,1
91.145.242.74,1
222.43.39.212,1
66.243.201.17,1
113.31.61.190,1
148.186.25.188,1
201.27.143.60,1
42.151.213.218,1
197.114.220.12,1
164.58.103.141,1
172.104.74.66,1
97.28.23.133,1
217.58.195.50,1
139.26.255.158,1
88.235.207.207,1
83.164.9.80,1
178.150.119.51,1
35.163.158.20,1
2.198.126.127,1
115.41.123.15,1
39.133.0.77,1
59.39.61.26,1
45.120.237.211,1
52.5.71.240,1
33.36.21.62,1
187.91.210.88,1
103.200.91.45,1
89.251.72.167,1
23.158.4.77,1
48.181.193.204,1
158.250.235.104,1
63.244.211.241,1
62.12.224.120,1
131.43.182.178,1
191.136.48.29,1
139.13.92.23,1
8.50.99.18,1
71.0.193.130,1
199.133.242.199,1
68.69.94.46,1
167.247.191.68,1
59.104.55.220,1
154.96.186.57,1
68.172.85.6,1
190.141.254.221,1
212.164.242.226,1
149.41.72.70,1
54.47.168.61,1
90.226.116.204,1
119.79.152.125,1
84.19.133.107,1
35.99.134.124,1
110.201.191.11,1
8.247.10.173,1
176.208.181.80,1
156.31.4.197,1
92.80.142.58,1
123.104.199.10,1
69.2.193.12,1
184.34.4.194,1
164.229.158.179,1
134.61.29.114,1
137.72.8.158,1
180.36.171.17,1
140.163.248.6,1
181.201.219.2,1
59.238.27.131,1
21.142.0.214,1
124.191.33.69,1
64.145.113.68,1
91.191.11.5,1
31.182.121.184,1
6.112.82.81,1
204.0.253.132,1
39.148.63.236,1
48.245.83.78,1
75.164.13.159,1
196.178.176.169,1
148.241.210.13,1
50.101.9.209,1
150.154.72.14,1
183.56.131.184,1
39.201.12.177,1
66.14.221.199,1
46.218.35.210,1
59.145.99.228,1
68.73.128.118,1
75.165.51.119,1
5.135.181.69,1
68.148.23.37,1
133.219.22.47,1
44.75.153.34,1
69.27.73.54,1
142.168.116.17,1
124.75.197.17,1
152.79.188.242,1
154.57.85.157,1
46.112.221.104,1
105.64.71.22,1
28.158.150.216,1
104.12.51.2,1
184.199.159.139,1
201.2.45.21,1
170.207.219.8,1
60.37.5.160,1
132.128.158.195,1
211.42.95.225,1
23.63.248.237,1
99.84.17.245,1
218.55.182.73,1
52.198.162.170,1
9.141.236.238,1
175.158.12.124,1
59.65.51.179,1
35.48.76.165,1
171.182.60.161,1
212.225.40.118,1
133.79.147.221,1
125.33.89.237,1
72.98.15.241,1
55.84.211.206,1
184.151.72.171,1
92.123.153.114,1
10.134.232.104,1
104.4.121.123,1
115.37.236.112,1
83.141.22.181,1
160.175.106.241,1
119.46.243.85,1
71.113.240.132,1
75.17.207.30,1
72.40.156.138,1
62.141.215.123,1
221.99.137.168,1
150.67.101.227,1
167.95.181.29,1
189.64.254.22,1
56.175.215.178,1
40.176.147.63,1
7.172.174.215,1
160.185.240.123,1
93.219.155.171,1
58.84.131.193,1
9.76.30.132,1
208.153.203.6,1
218.31.227.126,1
40.92.28.52,1
134.113.46.165,1
162.241.124.61,1
136.141.164.219,1
36.82.108.97,1
188.79.162.139,1
182.231.87.50,1
61.123.75.195,1
116.76.109.201,1
110.57.241.140,1
191.19.48.92,1
82.58.217.117,1
107.134.115.102,1
40.119.53.5,1
22.148.227.63,1
85.11.156.237,1
52.24.11.126,1
21.197.64.157,1
183.127.41.30,1
185.53.202.225,1
45.250.155.216,1
55.83.80.180,1
35.202.152.78,1
94.150.64.224,1
136.213.186.49,1
192.184.76.216,1
130.107.60.107,1
42.176.101.96,1
58.82.186.116,1
179.228.22.111,1
103.175.96.231,1
144.8.133.10,1
85.138.32.25,1
40.60.184.49,1
18.103.11.83,1
151.167.38.202,1
134.242.83.52,1
107.143.115.18,1
59.177.233.236,1
114.142.30.27,1
8.125.239.119,1
71.151.185.205,1
44.194.237.177,1
158.43.45.206,1
195.42.202.77,1
148.174.211.252,1
7.87.245.84,1
97.196.168.33,1
55.82.21.174,1
63.51.201.122,1
206.11.191.120,1
216.40.79.73,1
72.143.175.186,1
94.111.165.84,1
67.9.166.22,1
191.102.18.232,1
197.128.37.235,1
85.137.87.197,1
118.213.68.128,1
111.29.137.16,1
121.69.114.101,1
189.62.100.57,1
222.136.60.199,1
175.197.209.48,1
26.22.201.147,1
165.85.188.128,1
209.216.244.248,1
200.45.223.31,1
15.37.34.74,1
58.85.29.236,1
126.214.75.125,1
196.120.145.174,1
167.112.30.172,1
186.186.156.62,1
28.233.233.36,1
150.25.128.209,1
201.102.172.180,1
128.56.47.245,1
198.63.98.43,1
207.248.157.145,1
26.61.74.48,1
204.237.214.205,1
80.188.60.84,1
62.207.182.63,1
36.13.70.11,1
3.13.224.10,1
143.3.189.28,1
193.199.149.159,1
74.46.184.77,1
16.168.206.35,1
209.145.254.30,1
221.41.95.175,1
191.163.106.146,1
91.69.107.243,1
51.227.42.158,1
167.57.80.99,1
221.183.6.242,1
168.221.138.32,1
100.244.88.39,1
65.205.115.75,1
41.163.75.133,1
12.10.89.69,1
76.69.26.134,1
110.229.0.76,1
31.27.100.123,1
17.72.135.64,1
212.26.54.157,1
133.231.54.253,1
7.59.110.250,1
83.152.190.142,1
182.67.82.238,1
98.104.166.132,1
57.27.216.142,1
205.59.94.78,1
129.92.80.68,1
31.1.240.198,1
7.239.195.139,1
155.136.120.47,1
68.46.11.198,1
79.141.38.192,1
153.86.4.129,1
135.113.65.71,1
195.99.222.87,1
179.75.15.179,1
45.159.113.16,1
93.168.149.183,1
94.161.14.220,1
112.204.17.229,1
122.61.148.48,1
96.238.121.18,1
161.109.162.82,1
112.93.82.197,1
45.188.212.20,1
216.30.103.164,1
72.96.3.83,1
55.63.249.176,1
50.81.51.4,1
206.131.62.237,1
222.116.6.47,1
119.29.243.218,1
7.67.135.4,1
89.32.29.253,1
112.104.232.4,1
204.36.129.13,1
217.19.72.2,1
166.184.49.136,1
89.250.139.10,1
59.40.196.230,1
166.138.126.50,1
152.210.100.75,1
220.154.60.205,1
187.52.88.58,1
162.203.21.29,1
129.26.75.210,1
205.162.20.249,1
42.197.59.59,1
28.51.243.159,1
150.27.171.101,1
190.188.219.71,1
6.18.20.50,1
101.107.103.232,1
4.65.247.107,1
209.168.5.54,1
118.82.33.43,1
2.0.24.116,1
38.151.237.110,1
29.50.165.240,1
117.63.215.149,1
200.168.184.62,1
85.86.228.118,1
9.123.171.54,1
182.246.138.218,1
210.206.227.66,1
23.66.226.135,1
90.63.31.163,1
86.46.68.76,1
3.23.182.156,1
161.16.231.35,1
168.114.235.169,1
100.174.138.161,1
151.210.22.32,1
130.155.42.164,1
221.63.121.82,1
109.236.83.47,1
21.161.240.21,1
22.81.140.198,1
48.181.114.128,1
57.250.135.130,1
208.162.227.239,1
146.56.121.88,1
9.36.249.216,1
190.148.198.71,1
57.69.188.75,1
32.147.15.56,1
169.22.206.226,1
19.97.136.223,1
94.123.161.152,1
197.66.222.247,1
61.163.134.40,1
116.112.216.111,1
163.93.220.51,1
154.228.79.52,1
8.69.26.180,1
94.71.201.92,1
207.107.61.123,1
86.204.192.16,1
125.83.62.106,1
27.220.148.186,1
222.34.241.236,1
181.116.79.50,1
120.173.97.100,1
190.152.25.191,1
35.236.69.72,1
53.253.175.130,1
69.42.57.103,1
132.238.2.97,1
180.77.109.171,1
176.212.75.96,1
76.220.240.176,1
154.167.45.238,1
111.220.203.84,1
53.111.54.79,1
218.51.53.132,1
164.76.86.104,1
153.115.89.233,1
141.247.230.241,1
92.27.6.89,1
46.100.234.79,1
186.230.130.170,1
189.176.227.205,1
72.79.76.170,1
222.193.46.150,1
100.61.11.84,1
215.111.172.226,1
59.147.95.240,1
21.252.157.2,1
17.132.158.59,1
171.201.215.189,1
135.134.39.15,1
103.38.139.131,1
3.142.23.59,1
192.84.25.213,1
72.139.113.61,1
48.83.4.80,1
71.108.190.33,1
10.224.59.57,1
47.233.115.34,1
60.79.49.247,1
101.129.47.127,1
93.65.79.248,1
119.52.155.106,1
137.154.195.127,1
158.220.172.123,1
37.223.60.127,1
182.41.134.133,1
12.115.50.131,1
96.109.52.59,1
160.167.42.181,1
184.21.105.125,1
19.109.241.246,1
86.254.126.55,1
124.71.135.56,1
148.189.87.42,1
86.147.167.59,1
223.163.222.129,1
164.111.77.213,1
172.124.140.79,1
201.201.125.128,1
48.91.217.108,1
212.116.186.16,1
96.66.214.4,1
97.200.106.6,1
203.205.176.222,1
169.88.139.183,1
140.27.41.109,1
220.105.28.205,1
85.181.109.166,1
110.109.84.220,1
161.130.212.69,1
210.91.89.253,1
108.9.96.191,1
128.62.18.202,1
178.59.145.108,1
100.33.247.194,1
2.74.207.109,1
146.175.40.14,1
128.186.125.121,1
175.243.103.49,1
116.73.35.205,1
73.224.234.76,1
126.79.75.135,1
213.26.65.172,1
81.109.205.178,1
139.32.196.26,1
49.175.253.244,1
184.116.150.240,1
194.134.156.224,1
184.206.133.65,1
97.202.39.120,1
182.210.180.70,1
150.108.153.139,1
84.150.166.7,1
130.148.72.126,1
65.117.136.18,1
117.7.237.124,1
203.200.152.52,1
104.38.141.164,1
189.247.1.8,1
104.172.205.242,1
109.3.53.152,1
82.161.214.159,1
200.229.14.185,1
48.10.29.213,1
161.198.223.244,1
134.90.29.7,1
87.107.30.198,1
94.41.147.87,1
79.241.216.219,1
201.181.246.5,1
147.64.148.251,1
87.193.139.239,1
7.135.139.203,1
217.160.78.59,1
62.245.219.142,1
115.170.202.180,1
79.87.133.12,1
85.88.28.201,1
222.35.211.180,1
114.111.167.41,1
110.57.69.236,1
93.245.15.130,1
222.249.191.189,1
81.15.125.246,1
62.139.16.214,1
196.63.43.110,1
3.71.192.58,1
155.219.149.57,1
123.149.66.185,1
207.248.246.104,1
106.232.238.103,1
119.37.126.214,1
125.198.185.88,1
200.85.254.104,1
174.242.146.45,1
222.194.215.154,1
104.95.80.135,1
203.85.95.207,1
70.211.211.190,1
38.10.113.195,1
28.51.149.2,1
15.65.254.192,1
193.166.24.107,1
111.2.241.155,1
63.40.21.223,1
9.237.174.188,1
117.46.83.198,1
68.249.228.88,1
122.219.228.233,1
108.27.44.177,1
92.137.207.204,1
114.115.132.73,1
221.56.134.128,1
132.17.209.191,1
221.213.121.19,1
120.203.113.147,1
172.35.99.234,1
94.52.189.176,1
124.205.222.252,1
48.228.100.78,1
8.35.132.74,1
168.200.248.249,1
107.174.4.59,1
103.190.206.82,1
114.75.110.21,1
171.104.9.39,1
136.179.58.29,1
179.136.221.108,1
222.203.28.248,1
190.9.253.171,1
49.176.229.181,1
155.173.148.253,1
59.127.252.42,1
220.193.9.30,1
35.179.110.40,1
38.112.97.206,1
219.226.228.130,1
182.54.32.129,1
79.51.58.246,1
166.170.242.126,1
70.107.7.164,1
47.52.176.43,1
175.120.51.17,1
8.35.153.16,1
164.139.88.159,1
8.38.207.202,1
204.5.176.48,1
135.165.161.185,1
81.28.80.42,1
6.90.9.23,1
222.21.18.220,1
138.43.139.80,1
149.5.15.214,1
131.217.226.104,1
160.157.13.109,1
137.29.64.134,1
55.225.81.72,1
193.135.65.118,1
222.161.32.151,1
31.165.146.229,1
171.185.154.17,1
85.183.105.230,1
139.193.151.223,1
46.42.184.251,1
86.82.252.73,1
151.220.139.27,1
95.72.209.66,1
93.145.64.253,1
151.0.18.196,1
206.78.118.203,1
138.190.186.85,1
201.126.197.237,1
35.14.226.185,1
4.159.167.79,1
136.134.184.37,1
32.150.7.107,1
178.133.67.53,1
45.63.8.184,1
115.163.188.231,1
202.35.62.46,1
58.185.210.123,1
57.90.103.34,1
120.238.254.146,1
202.148.92.144,1
154.213.241.90,1
83.53.234.210,1
49.222.129.51,1
58.124.180.44,1
89.208.91.192,1
116.179.232.203,1
14.121.39.113,1
48.171.203.80,1
71.235.232.69,1
109.41.206.236,1
142.232.33.96,1
104.14.160.89,1
146.46.86.116,1
6.242.254.236,1
217.67.223.27,1
129.235.198.238,1
151.140.189.35,1
181.167.251.58,1
128.58.133.124,1
126.90.2.228,1
216.61.191.99,1
217.176.161.255,1
223.239.23.64,1
53.4.226.82,1
6.31.231.19,1
139.219.79.115,1
125.38.6.59,1
145.238.218.20,1
149.115.117.129,1
1.112.111.59,1
138.224.170.215,1
167.158.64.14,1
74.207.167.94,1
175.111.34.155,1
68.24.88.0,1
219.159.68.148,1
180.0.129.72,1
183.249.148.220,1
15.229.89.149,1
161.128.5.164,1
94.18.12.17,1
84.44.160.41,1
68.34.165.95,1
111.99.232.108,1
16.106.218.61,1
26.211.58.65,1
43.50.143.23,1
207.151.75.92,1
17.42.187.62,1
108.168.145.74,1
176.243.191.66,1
101.168.83.227,1
10.126.28.51,1
151.124.193.207,1
83.56.172.169,1
102.58.87.135,1
43.151.148.35,1
196.17.34.183,1
200.238.228.20,1
220.114.189.44,1
142.186.71.80,1
211.169.177.221,1
62.236.175.121,1
128.116.62.134,1
134.252.225.104,1
212.234.56.22,1
210.166.63.20,1
137.142.41.38,1
19.160.145.55,1
137.167.200.36,1
203.69.81.194,1
99.169.195.60,1
203.187.236.187,1
59.145.71.99,1
99.241.166.56,1
116.53.125.117,1
65.168.220.79,1
162.170.226.145,1
179.205.55.35,1
72.40.176.101,1
81.114.197.207,1
101.240.27.243,1
157.184.236.28,1
102.183.75.78,1
208.222.158.10,1
220.106.105.27,1
55.69.174.16,1
2.157.195.96,1
150.41.75.1,1
99.204.59.66,1
104.109.118.99,1
104.117.237.104,1
133.174.241.228,1
63.2.70.211,1
39.226.231.31,1
187.3.12.182,1
208.101.155.17,1
149.133.249.143,1
107.72.233.240,1
187.53.147.109,1
51.183.170.19,1
100.152.33.173,1
104.161.170.78,1
53.135.216.116,1
102.73.219.52,1
138.173.182.118,1
164.115.68.233,1
184.72.102.137,1
80.185.44.166,1
85.16.105.124,1
154.167.236.208,1
188.37.40.88,1
8.24.13.212,1
163.150.138.140,1
199.103.42.210,1
140.79.42.38,1
208.6.44.255,1
148.131.16.139,1
206.148.203.251,1
221.95.207.116,1
169.129.157.202,1
193.44.128.122,1
70.16.4.168,1
203.116.232.99,1
151.41.128.126,1
38.167.117.116,1
108.14.43.246,1
200.225.169.249,1
63.95.11.165,1
141.81.22.229,1
119.161.73.171,1
19.52.22.51,1
57.144.20.112,1
12.189.152.163,1
6.239.117.219,1
122.217.180.221,1
23.241.47.96,1
119.118.252.147,1
186.31.120.124,1
163.124.63.158,1
4.179.167.77,1
19.98.80.20,1
102.243.172.11,1
209.111.156.68,1
184.132.200.156,1
10.53.167.105,1
223.51.133.31,1
183.207.244.186,1
66.105.107.169,1
182.2.224.191,1
173.80.79.93,1
22.83.253.214,1
79.43.70.98,1
67.238.52.48,1
101.1.238.66,1
101.244.38.127,1
152.124.241.38,1
163.222.25.16,1
152.194.242.130,1
168.181.88.99,1
92.4.139.5,1
120.5.31.159,1
105.62.229.34,1
159.160.91.167,1
63.188.41.135,1
169.0.155.242,1
21.180.214.158,1
5.4.70.127,1
201.36.39.26,1
138.48.32.164,1
212.48.83.103,1
71.111.135.41,1
11.37.80.15,1
132.55.184.186,1
8.91.128.254,1
120.39.245.108,1
217.105.137.131,1
136.184.169.146,1
24.109.116.182,1
212.78.246.254,1
129.229.145.91,1
132.33.249.166,1
8.112.158.81,1
192.26.202.226,1
213.107.158.134,1
70.60.228.230,1
162.174.198.167,1
25.182.75.78,1
155.253.85.65,1
50.241.222.130,1
214.153.99.215,1
51.149.53.50,1
172.141.20.44,1
171.147.116.219,1
135.161.103.192,1
126.131.192.22,1
21.60.234.30,1
18.156.10.82,1
95.189.13.45,1
16.115.240.183,1
67.218.7.244,1
81.209.67.189,1
172.64.195.58,1
83.113.218.113,1
122.214.156.30,1
134.22.50.224,1
178.204.20.216,1
20.180.10.141,1
55.2.190.68,1
61.39.175.61,1
11.69.28.118,1
78.115.114.189,1
72.204.232.175,1
188.157.234.10,1
48.3.49.74,1
207.168.55.36,1
77.101.228.38,1
192.178.44.213,1
19.122.217.95,1
105.148.170.141,1
152.59.62.242,1
23.231.119.64,1
1.24.230.21,1
101.68.134.65,1
77.140.91.122,1
165.52.243.61,1
1.245.26.237,1
211.211.144.18,1
144.89.25.143,1
29.240.146.188,1
213.229.234.193,1
54.95.7.104,1
185.209.254.198,1
145.147.103.190,1
41.102.152.233,1
193.24.139.61,1
164.7.239.57,1
89.211.204.189,1
70.156.152.246,1
84.115.16.217,1
147.212.83.181,1
43.142.198.252,1
223.126.188.80,1
56.106.65.252,1
138.205.44.136,1
206.136.189.215,1
7.235.112.36,1
124.173.150.37,1
147.66.51.30,1
196.129.42.251,1
5.106.228.214,1
150.2.230.161,1
46.48.43.88,1
175.211.76.148,1
45.190.148.144,1
20.74.35.79,1
65.35.255.3,1
10.248.191.42,1
194.37.11.129,1
19.163.48.139,1
116.209.63.106,1
159.165.21.27,1
157.16.24.126,1
188.13.191.194,1
26.0.19.23,1
129.32.183.250,1
155.240.192.34,1
34.124.151.201,1
72.93.200.239,1
29.212.224.73,1
27.44.223.233,1
223.104.66.87,1
140.116.213.29,1
167.197.77.223,1
129.55.185.162,1
38.187.238.100,1
34.112.226.211,1
158.245.99.14,1
190.15.251.183,1
108.210.6.179,1
49.49.164.131,1
15.196.143.77,1
155.215.66.25,1
27.126.140.223,1
93.44.178.85,1
155.32.152.133,1
185.225.73.180,1
35.36.203.205,1
141.176.71.58,1
160.0.87.108,1
160.174.108.216,1
221.54.50.242,1
94.175.198.87,1
119.68.182.95,1
137.203.42.251,1
100.36.30.214,1
112.81.30.7,1
100.158.149.134,1
34.251.9.87,1
4.180.218.97,1
12.91.196.41,1
169.31.228.224,1
121.47.69.235,1
207.114.134.226,1
215.137.208.27,1
203.83.116.105,1
60.81.50.201,1
35.78.192.12,1
72.96.148.69,1
166.197.75.254,1
205.20.113.129,1
209.84.129.213,1
50.135.17.78,1
71.56.198.190,1
220.119.175.247,1
219.115.236.46,1
104.255.209.110,1
220.91.115.217,1
45.192.181.254,1
165.107.118.50,1
148.169.57.247,1
222.154.105.29,1
170.45.212.141,1
130.189.234.230,1
15.46.4.107,1
152.8.181.241,1
174.67.10.208,1
181.181.236.232,1
198.44.37.170,1
173.226.239.191,1
213.211.141.101,1
152.228.120.69,1
28.141.163.250,1
195.32.244.118,1
137.90.166.252,1
73.183.158.69,1
77.60.56.193,1
164.167.134.68,1
182.107.121.95,1
86.184.205.178,1
60.129.27.12,1
103.81.98.208,1
63.196.220.35,1
140.171.10.202,1
218.156.223.222,1
221.144.160.128,1
30.213.37.171,1
137.189.132.52,1
83.243.62.6,1
32.208.66.52,1
22.82.237.98,1
135.68.163.0,1
1.168.29.168,1
202.190.32.92,1
37.155.133.224,1
29.96.170.116,1
192.179.128.70,1
41.152.255.5,1
193.237.43.128,1
65.169.209.59,1
26.13.127.245,1
117.36.196.210,1
37.223.184.2,1
128.190.196.59,1
105.86.248.95,1
212.183.144.247,1
82.183.222.110,1
94.32.117.244,1
55.195.251.239,1
139.77.143.126,1
74.12.206.103,1
188.44.72.185,1
29.107.67.168,1
112.158.7.116,1
60.180.1.246,1
113.124.197.152,1
108.108.157.168,1
183.28.249.26,1
152.227.182.155,1
200.186.142.129,1
192.254.2.105,1
52.115.46.136,1
56.174.237.163,1
64.56.244.134,1
105.187.172.168,1
178.111.212.29,1
21.198.82.198,1
23.184.60.160,1
170.172.90.95,1
202.141.130.87,1
216.129.157.237,1
218.70.71.16,1
40.174.186.146,1
88.177.48.115,1
189.67.90.136,1
4.99.13.198,1
67.16.202.224,1
108.198.21.147,1
119.59.202.238,1
118.50.31.181,1
131.100.80.242,1
28.146.167.233,1
192.112.221.19,1
194.73.76.201,1
167.237.176.77,1
79.5.128.134,1
98.47.127.244,1
116.211.127.107,1
183.48.76.176,1
80.229.220.250,1
198.21.229.51,1
74.51.31.165,1
180.196.72.73,1
149.206.180.108,1
184.132.241.59,1
23.60.211.138,1
178.166.242.238,1
83.48.144.92,1
27.103.195.61,1
174.241.18.80,1
209.168.78.147,1
113.99.122.235,1
17.61.124.145,1
133.90.80.57,1
122.207.176.24,1
126.2.215.29,1
191.90.225.104,1
162.14.45.232,1
103.66.205.66,1
5.229.165.80,1
20.60.39.59,1
167.174.206.126,1
88.73.185.131,1
202.48.137.93,1
41.130.197.187,1
193.224.226.105,1
196.103.202.149,1
73.50.54.146,1
162.88.107.213,1
15.182.178.110,1
21.157.212.165,1
59.66.89.222,1
155.32.213.56,1
221.77.107.62,1
20.73.132.83,1
136.171.45.112,1
35.203.192.124,1
99.6.110.103,1
70.234.227.72,1
42.219.189.155,1
59.157.47.157,1
59.7.120.66,1
52.169.197.94,1
170.112.177.220,1
70.79.99.85,1
149.33.252.7,1
222.220.15.220,1
78.167.47.66,1
100.42.199.145,1
198.73.210.145,1
164.103.237.181,1
165.63.235.209,1
66.233.217.216,1
90.19.8.131,1
74.94.148.234,1
86.74.160.95,1
99.249.232.82,1
102.11.89.17,1
112.37.189.152,1
20.42.203.212,1
87.227.50.114,1
84.57.81.25,1
118.12.141.245,1
133.151.95.7,1
141.47.73.71,1
160.215.65.223,1
157.27.147.244,1
206.155.146.168,1
173.51.34.191,1
193.24.224.96,1
117.240.76.5,1
35.92.126.205,1
186.209.192.24,1
62.36.180.87,1
116.185.193.9,1
175.232.161.229,1
163.210.249.165,1
76.90.98.85,1
162.154.134.186,1
146.138.239.179,1
166.212.188.103,1
126.48.94.73,1
5.66.69.30,1
53.118.149.98,1
53.196.1.77,1
213.8.250.133,1
143.109.151.64,1
32.86.106.203,1
114.131.199.153,1
62.133.15.194,1
151.17.129.102,1
192.70.1.141,1
163.78.204.174,1
201.171.76.206,1
49.52.137.197,1
129.107.221.142,1
120.62.55.212,1
9.163.145.160,1
144.104.190.230,1
184.142.251.55,1
60.153.148.94,1
61.148.172.167,1
62.219.224.125,1
190.123.220.2,1
26.161.177.200,1
215.150.41.56,1
142.228.126.206,1
158.194.75.115,1
54.42.92.31,1
171.46.238.191,1
59.122.102.102,1
